study,research_question,experiment,condition,seed,strategy,from,to,start_period,end_period,target_reach,memory,memory_half_life,wom,contacts,friends,status,target_share_decisions_final100,total_decisions,target_unique_reposters_p25,target_unique_reposters_p50,target_unique_reposters_p100,target_unique_reposters_p200,target_first_repost_period,selections_traditional_media_all,selections_unknown_media_all,selections_fake_news_source_all,selections_mixed_source_all,target_time_to_25pct_final,target_time_to_50pct_final,target_time_to_75pct_final
news-source-strategies,RQ1,E1-strategy-comparison,informational,1007,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00632,200000,398,478,496,499,1.0,168869,18933,5428,6770,4,9,17
news-source-strategies,RQ1,E1-strategy-comparison,informational,1008,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01366,200000,368,411,424,470,1.0,187506,4857,3347,4290,3,8,26
news-source-strategies,RQ1,E1-strategy-comparison,informational,1009,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01182,200000,293,326,477,485,1.0,151855,36303,5533,6309,3,16,68
news-source-strategies,RQ1,E1-strategy-comparison,informational,1010,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00434,200000,340,372,467,496,1.0,114982,71993,5860,7165,4,9,61
news-source-strategies,RQ1,E1-strategy-comparison,informational,1011,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00264,200000,256,275,361,386,1.0,192567,2873,1910,2650,3,9,76
news-source-strategies,RQ1,E1-strategy-comparison,informational,1012,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01364,200000,246,270,348,413,1.0,186993,4159,2772,6076,9,18,120
news-source-strategies,RQ1,E1-strategy-comparison,informational,1013,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00754,200000,166,197,271,350,1.0,193562,2775,1628,2035,4,75,128
news-source-strategies,RQ1,E1-strategy-comparison,informational,1014,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00282,200000,301,335,354,410,1.0,189745,4264,2508,3483,3,11,82
news-source-strategies,RQ1,E1-strategy-comparison,informational,1015,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01204,200000,174,182,292,467,1.0,187289,5656,3252,3803,11,73,123
news-source-strategies,RQ1,E1-strategy-comparison,informational,1016,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00924,200000,342,346,367,387,1.0,189748,3599,2533,4120,5,9,29
news-source-strategies,RQ1,E1-strategy-comparison,informational,1017,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00966,200000,355,371,396,423,1.0,190172,3854,2536,3438,4,7,18
news-source-strategies,RQ1,E1-strategy-comparison,informational,1018,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00554,200000,316,318,343,432,1.0,190266,4302,2460,2972,4,8,99
news-source-strategies,RQ1,E1-strategy-comparison,informational,1019,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00314,200000,259,269,309,382,1.0,191632,3781,2007,2580,5,16,139
news-source-strategies,RQ1,E1-strategy-comparison,informational,1020,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0095,200000,317,329,357,376,1.0,189151,3603,2233,5013,7,11,55
news-source-strategies,RQ1,E1-strategy-comparison,informational,1021,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01816,200000,321,330,344,399,1.0,187522,5911,2604,3963,6,15,106
news-source-strategies,RQ1,E1-strategy-comparison,informational,1022,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01342,200000,198,206,272,354,1.0,191465,3633,2332,2570,5,69,186
news-source-strategies,RQ1,E1-strategy-comparison,informational,1023,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01114,200000,224,265,302,394,1.0,189993,3805,2692,3510,3,38,150
news-source-strategies,RQ1,E1-strategy-comparison,informational,1024,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01048,200000,158,187,265,351,1.0,192197,3157,1977,2669,5,58,179
news-source-strategies,RQ1,E1-strategy-comparison,informational,1025,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00648,200000,310,333,368,424,1.0,188309,3755,2393,5543,9,16,83
news-source-strategies,RQ1,E1-strategy-comparison,informational,1026,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00232,200000,402,417,435,460,1.0,190688,3867,2434,3011,4,7,13
news-source-strategies,RQ1,E1-strategy-comparison,informational,1027,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00614,200000,361,395,407,438,1.0,189807,4351,2587,3255,4,7,20
news-source-strategies,RQ1,E1-strategy-comparison,informational,1028,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.02544,200000,294,362,387,408,1.0,187916,4725,3327,4032,4,8,49
news-source-strategies,RQ1,E1-strategy-comparison,informational,1029,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0165,200000,168,199,218,288,1.0,191917,3374,2137,2572,5,129,239
news-source-strategies,RQ1,E1-strategy-comparison,informational,1030,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00652,200000,286,298,305,393,1.0,191315,4061,2135,2489,4,14,136
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1001,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01208,200000,262,263,345,404,1.0,191275,3437,2324,2964,3,11,98
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1002,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00276,200000,272,283,318,348,1.0,192966,2842,1721,2471,3,8,152
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1003,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01076,200000,208,269,346,393,1.0,190129,4536,2404,2931,7,38,98
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1004,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00508,200000,281,292,410,473,1.0,186817,5432,3338,4413,3,11,89
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1005,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01396,200000,344,375,419,430,1.0,187145,5338,3212,4305,3,9,36
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1006,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00826,200000,363,403,444,459,1.0,186678,4014,2882,6426,8,13,24
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1007,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00566,200000,397,476,492,497,1.0,170183,18048,5143,6626,4,9,18
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1008,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01312,200000,370,416,432,470,1.0,187305,5068,3309,4318,3,8,26
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1009,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01182,200000,285,315,478,489,1.0,150721,37253,5434,6592,3,16,70
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1010,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00424,200000,328,359,466,499,1.0,113508,72772,6025,7695,4,9,62
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1011,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00286,200000,238,256,341,368,1.0,192817,2803,1783,2597,3,11,78
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1012,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01428,200000,253,280,339,406,1.0,186830,4230,2740,6200,9,17,120
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1013,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00752,200000,166,201,280,363,1.0,193128,2979,1707,2186,4,74,128
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1014,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00274,200000,293,325,345,405,1.0,189757,4211,2539,3493,3,11,129
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1015,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01168,200000,169,177,294,466,1.0,187254,5729,3200,3817,11,73,121
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1016,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00876,200000,318,321,343,369,1.0,190166,3440,2318,4076,5,9,93
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1017,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00952,200000,343,358,386,415,1.0,190201,3853,2495,3451,4,8,29
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1018,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00508,200000,314,317,341,433,1.0,189909,4506,2389,3196,4,8,104
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1019,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00314,200000,237,245,286,368,1.0,191970,3664,1840,2526,5,17,178
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1020,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0092,200000,316,323,357,375,1.0,188914,3758,2174,5154,7,11,63
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1021,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01316,200000,322,335,353,406,1.0,187818,5717,2446,4019,6,15,98
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1022,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01274,200000,199,206,272,359,1.0,191553,3584,2260,2603,5,69,174
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1023,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00976,200000,219,259,292,381,1.0,190311,3829,2441,3419,3,38,151
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1024,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0096,200000,155,184,253,343,1.0,192141,3229,1913,2717,6,59,180
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1025,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0065,200000,317,337,375,425,1.0,188004,3813,2331,5852,9,16,83
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1026,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00216,200000,397,412,432,457,1.0,190879,3850,2268,3003,4,6,13
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1027,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00632,200000,364,401,413,438,1.0,189351,4553,2639,3457,4,8,18
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1028,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.02366,200000,297,361,384,405,1.0,187841,4842,3209,4108,4,8,47
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1029,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01556,200000,173,199,217,286,1.0,192042,3302,2044,2612,4,129,236
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1030,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00596,200000,283,298,304,387,1.0,191456,4020,2041,2483,4,13,136
news-source-strategies,RQ1,E1-strategy-comparison,all,1001,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01452,200000,279,281,363,416,1.0,190589,3433,2960,3018,3,10,97
news-source-strategies,RQ1,E1-strategy-comparison,all,1002,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0029,200000,293,304,334,367,1.0,192527,2844,2186,2443,3,8,123
news-source-strategies,RQ1,E1-strategy-comparison,all,1003,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01368,200000,234,302,371,423,1.0,189373,4576,3123,2928,7,28,86
news-source-strategies,RQ1,E1-strategy-comparison,all,1004,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00844,200000,312,327,448,487,1.0,184816,5648,4580,4956,3,10,86
news-source-strategies,RQ1,E1-strategy-comparison,all,1005,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0182,200000,371,398,433,448,1.0,186095,5426,4115,4364,3,9,26
news-source-strategies,RQ1,E1-strategy-comparison,all,1006,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01028,200000,399,441,461,477,1.0,185733,4156,3768,6343,8,13,20
news-source-strategies,RQ1,E1-strategy-comparison,all,1007,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00848,200000,437,487,492,498,1.0,172910,13769,6624,6697,4,9,16
news-source-strategies,RQ1,E1-strategy-comparison,all,1008,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01742,200000,394,439,451,477,1.0,186349,5072,4286,4293,3,7,18
news-source-strategies,RQ1,E1-strategy-comparison,all,1009,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01566,200000,321,355,494,497,1.0,150004,35710,7318,6968,3,14,58
news-source-strategies,RQ1,E1-strategy-comparison,all,1010,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00542,200000,363,391,477,500,1.0,139839,48353,5857,5951,4,8,33
news-source-strategies,RQ1,E1-strategy-comparison,all,1011,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00336,200000,266,287,376,399,1.0,192205,2812,2319,2664,3,10,76
news-source-strategies,RQ1,E1-strategy-comparison,all,1012,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.02046,200000,260,288,387,452,1.0,185489,4308,3903,6300,9,18,88
news-source-strategies,RQ1,E1-strategy-comparison,all,1013,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00864,200000,179,208,297,376,1.0,192834,2910,2110,2146,4,74,122
news-source-strategies,RQ1,E1-strategy-comparison,all,1014,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.003,200000,319,358,377,427,1.0,189355,4115,3066,3464,3,11,47
news-source-strategies,RQ1,E1-strategy-comparison,all,1015,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.015,200000,178,186,313,481,1.0,185860,5878,4166,4096,11,73,119
news-source-strategies,RQ1,E1-strategy-comparison,all,1016,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0123,200000,362,366,386,407,1.0,189492,3506,3018,3984,5,8,23
news-source-strategies,RQ1,E1-strategy-comparison,all,1017,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01454,200000,386,411,434,450,1.0,189162,4095,3267,3476,5,8,17
news-source-strategies,RQ1,E1-strategy-comparison,all,1018,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00678,200000,354,361,386,458,1.0,189307,4320,3250,3123,4,8,27
news-source-strategies,RQ1,E1-strategy-comparison,all,1019,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00382,200000,274,294,327,405,1.0,191073,3759,2487,2681,5,16,131
news-source-strategies,RQ1,E1-strategy-comparison,all,1020,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0131,200000,339,353,378,396,1.0,187963,3839,2940,5258,7,11,51
news-source-strategies,RQ1,E1-strategy-comparison,all,1021,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.02528,200000,325,342,358,421,1.0,186587,5720,3501,4192,7,15,106
news-source-strategies,RQ1,E1-strategy-comparison,all,1022,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01688,200000,203,213,277,370,1.0,190929,3542,2952,2577,5,69,171
news-source-strategies,RQ1,E1-strategy-comparison,all,1023,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0152,200000,259,303,338,423,1.0,188476,4169,3658,3697,3,18,129
news-source-strategies,RQ1,E1-strategy-comparison,all,1024,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01164,200000,172,201,291,381,1.0,191619,3208,2457,2716,5,57,151
news-source-strategies,RQ1,E1-strategy-comparison,all,1025,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00704,200000,327,346,392,440,1.0,187906,3649,2842,5603,9,16,70
news-source-strategies,RQ1,E1-strategy-comparison,all,1026,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00222,200000,431,444,462,476,1.0,189912,3934,3023,3131,4,7,12
