study,research_question,experiment,condition,seed,strategy,from,to,start_period,end_period,target_reach,memory,memory_half_life,wom,contacts,friends,status,fake_repost_share_all,fake_repost_share_final100,target_share_all,target_share_final100,fake_repost_share_decisions,target_share_decisions,participation_rate,fake_repost_share_decisions_final100,target_share_decisions_final100,total_decisions,cumulative_fake_reposts,target_fake_rate_all,target_unique_reposters_p400,target_unique_reposters_p25,target_unique_reposters_p50,target_unique_reposters_p100,target_unique_reposters_p200,target_first_repost_period,fake_repost_share_during,fake_repost_share_post100,selections_traditional_media_all,selections_unknown_media_all,selections_fake_news_source_all,selections_mixed_source_all,target_time_to_25pct_final,target_time_to_50pct_final,target_time_to_75pct_final
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_d100,1020,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10565,0.12052,0.010665,0.0080399999999999,0.10565,0.010665,1.0,0.12052,0.00804,200000,21130,0.7025,440,303,314,348,368,1.0,0.05366,0.12928,188587,4040,2133,5240,7,11,68
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_d100,1021,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.107205,0.1548,0.012385,0.0159,0.107205,0.012385,1.0,0.1548,0.0159,200000,21441,0.685,466,307,316,337,391,1.0,0.1100199999999999,0.06358,187118,6120,2477,4285,6,15,122
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_d100,1022,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.119665,0.11984,0.011,0.01196,0.119665,0.011,1.0,0.11984,0.01196,200000,23933,0.675,449,201,208,275,360,1.0,0.12132,0.09734,191275,3773,2200,2752,5,60,171
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_d100,1023,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.13423,0.12536,0.01241,0.01056,0.13423,0.01241,1.0,0.12536,0.01056,200000,26846,0.6625,461,211,249,280,377,1.0,0.13704,0.152,189879,4020,2482,3619,3,43,152
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_d100,1024,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.1082849999999999,0.1212999999999999,0.00939,0.00968,0.108285,0.00939,1.0,0.1213,0.00968,200000,21657,0.67,432,157,184,247,339,1.0,0.12158,0.08682,191932,3359,1878,2831,6,59,180
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_d100,1025,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.11575,0.0970999999999999,0.01154,0.00588,0.11575,0.01154,1.0,0.0971,0.00588,200000,23150,0.6525,462,330,348,379,428,1.0,0.13234,0.10958,187491,4144,2308,6057,9,16,42
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_d100,1026,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0941149999999999,0.04406,0.011785,0.0022,0.094115,0.011785,1.0,0.04406,0.0022,200000,18823,0.6775,462,388,413,431,453,1.0,0.08842,0.08422,190423,4043,2357,3177,3,6,13
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_d100,1027,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.104145,0.0784599999999999,0.01253,0.0066,0.104145,0.01253,1.0,0.07846,0.0066,200000,20829,0.65,465,344,384,401,428,1.0,0.1077,0.08508,189472,4537,2506,3485,4,8,36
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_d100,1028,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.1320349999999999,0.18018,0.01576,0.0237,0.132035,0.01576,1.0,0.18018,0.0237,200000,26407,0.6325,475,289,351,377,400,1.0,0.0754,0.1187,187262,5214,3152,4372,4,8,54
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_d100,1029,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09986,0.13196,0.009555,0.0141199999999999,0.09986,0.009555,1.0,0.13196,0.01412,200000,19972,0.6725,434,160,187,208,278,1.0,0.0861,0.1105999999999999,192059,3376,1911,2654,4,135,239
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_d100,1030,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09154,0.0915,0.010395,0.00658,0.09154,0.010395,1.0,0.0915,0.00658,200000,18308,0.68,447,272,279,287,381,1.0,0.11982,0.0768,191058,4307,2079,2556,4,15,171
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_permanent,1001,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.1051749999999999,0.12486,0.011325,0.0120399999999999,0.105175,0.011325,1.0,0.12486,0.01204,200000,21035,0.6875,455,252,252,329,390,1.0,0.1004333333333333,,191318,3418,2265,2999,3,11,150
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_permanent,1002,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.08179,0.0437,0.00865,0.00276,0.08179,0.00865,1.0,0.0437,0.00276,200000,16358,0.6875,431,264,275,311,341,1.0,0.07708,,192745,3008,1730,2517,3,8,158
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_permanent,1003,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.107955,0.13066,0.0114749999999999,0.01076,0.107955,0.011475,1.0,0.13066,0.01076,200000,21591,0.66,457,202,252,334,385,1.0,0.0987,,190237,4554,2295,2914,7,38,134
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_permanent,1004,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.1210649999999999,0.06516,0.015625,0.00508,0.121065,0.015625,1.0,0.06516,0.00508,200000,24213,0.6775,494,267,278,396,468,1.0,0.1171933333333333,,187380,5214,3125,4281,3,14,89
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_permanent,1005,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.13176,0.12212,0.015905,0.01398,0.13176,0.015905,1.0,0.12212,0.01398,200000,26352,0.65,481,344,371,409,422,1.0,0.12056,,186896,5485,3181,4438,3,9,36
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_permanent,1006,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.106025,0.07904,0.013415,0.00828,0.106025,0.013415,1.0,0.07904,0.00828,200000,21205,0.6675,477,351,385,426,446,1.0,0.0846533333333333,,186995,3942,2683,6380,8,13,34
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_permanent,1007,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.148695,0.05676,0.02573,0.00566,0.148695,0.02573,1.0,0.05676,0.00566,200000,29739,0.6975,498,377,462,489,495,1.0,0.1139,,168166,19612,5146,7076,4,10,25
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_permanent,1008,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.1239,0.11666,0.016195,0.0130999999999999,0.1239,0.016195,1.0,0.11666,0.0131,200000,24780,0.6625,491,360,397,411,458,1.0,0.11844,,186938,5394,3239,4429,3,8,33
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_permanent,1009,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.158955,0.07764,0.02678,0.01182,0.158955,0.02678,1.0,0.07764,0.01182,200000,31791,0.6775,499,280,310,469,486,1.0,0.1409133333333333,,150971,37048,5356,6625,3,17,70
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_permanent,1010,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.154145,0.0758799999999999,0.027325,0.00424,0.154145,0.027325,1.0,0.07588,0.00424,200000,30829,0.64,498,320,353,451,497,1.0,0.1436,,114337,72923,5465,7275,4,9,67
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_permanent,1011,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.089005,0.0547,0.00923,0.0029,0.089005,0.00923,1.0,0.0547,0.0029,200000,17801,0.695,426,235,252,340,368,1.0,0.07304,,192502,2927,1846,2725,3,11,78
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_permanent,1012,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.12717,0.14074,0.013545,0.01428,0.12717,0.013545,1.0,0.14074,0.01428,200000,25434,0.64,472,249,279,334,400,1.0,0.12228,,186749,4289,2709,6253,9,17,146
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_permanent,1013,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.08812,0.08662,0.00868,0.00754,0.08812,0.00868,1.0,0.08662,0.00754,200000,17624,0.6725,415,163,205,278,363,1.0,0.0824933333333333,,192957,3071,1736,2236,4,74,128
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_permanent,1014,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.114875,0.05316,0.0121999999999999,0.0028,0.114875,0.0122,1.0,0.05316,0.0028,200000,22975,0.7075,456,275,306,326,392,1.0,0.1098533333333333,,189812,4268,2440,3480,3,12,140
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_permanent,1015,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.12987,0.13288,0.015695,0.01164,0.12987,0.015695,1.0,0.13288,0.01164,200000,25974,0.6525,487,163,171,284,465,1.0,0.1212933333333333,,187372,5649,3139,3840,11,75,123
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_permanent,1016,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.108625,0.11878,0.011845,0.00882,0.108625,0.011845,1.0,0.11878,0.00882,200000,21725,0.66,448,316,319,343,368,1.0,0.10428,,190064,3432,2369,4135,5,9,93
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_permanent,1017,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.11412,0.12972,0.01246,0.0094399999999999,0.11412,0.01246,1.0,0.12972,0.00944,200000,22824,0.665,460,339,359,384,414,1.0,0.1049733333333333,,190059,3952,2492,3497,4,8,30
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_permanent,1018,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.11802,0.0871,0.011925,0.0050599999999999,0.11802,0.011925,1.0,0.0871,0.00506,200000,23604,0.6625,457,304,306,334,432,1.0,0.1207533333333333,,189813,4605,2385,3197,4,8,105
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_permanent,1019,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09609,0.0544399999999999,0.009055,0.003,0.09609,0.009055,1.0,0.05444,0.003,200000,19218,0.6825,436,226,234,279,364,1.0,0.08508,,191947,3661,1811,2581,4,18,178
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_permanent,1020,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.105885,0.12122,0.011105,0.00922,0.105885,0.011105,1.0,0.12122,0.00922,200000,21177,0.7025,448,303,314,348,368,1.0,0.1014666666666666,,188566,3984,2221,5229,7,11,72
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_permanent,1021,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10646,0.1519,0.0117449999999999,0.0131799999999999,0.10646,0.011745,1.0,0.1519,0.01318,200000,21292,0.685,460,307,316,337,391,1.0,0.1084733333333333,,187799,5833,2349,4019,6,15,122
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_permanent,1022,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.119805,0.11986,0.011345,0.01274,0.119805,0.011345,1.0,0.11986,0.01274,200000,23961,0.675,452,201,208,275,360,1.0,0.11302,,191303,3726,2269,2702,5,60,171
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_permanent,1023,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.13372,0.12412,0.01208,0.00976,0.13372,0.01208,1.0,0.12412,0.00976,200000,26744,0.6625,462,211,249,280,377,1.0,0.1374533333333333,,190321,3805,2416,3458,3,43,152
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_permanent,1024,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10815,0.12078,0.009425,0.0096,0.10815,0.009425,1.0,0.12078,0.0096,200000,21630,0.67,434,157,184,247,339,1.0,0.10972,,192051,3286,1885,2778,6,59,180
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_permanent,1025,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.1158199999999999,0.09736,0.01182,0.00646,0.11582,0.01182,1.0,0.09736,0.00646,200000,23164,0.6525,465,330,348,379,428,1.0,0.1130999999999999,,187541,4082,2364,6013,9,16,55
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_permanent,1026,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09401,0.04382,0.01173,0.00204,0.09401,0.01173,1.0,0.04382,0.00204,200000,18802,0.6775,462,388,413,431,453,1.0,0.0720933333333333,,190528,3992,2346,3134,3,6,13
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_permanent,1027,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10407,0.07804,0.012585,0.0063,0.10407,0.012585,1.0,0.07804,0.0063,200000,20814,0.65,466,344,384,401,428,1.0,0.0903133333333333,,189592,4461,2517,3430,4,8,36
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_permanent,1028,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.131655,0.17872,0.01583,0.02366,0.131655,0.01583,1.0,0.17872,0.02366,200000,26331,0.6325,473,289,351,377,400,1.0,0.1242533333333333,,187587,5020,3166,4227,4,8,53
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_permanent,1029,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10021,0.13304,0.01013,0.01556,0.10021,0.01013,1.0,0.13304,0.01556,200000,20042,0.6725,441,160,187,208,278,1.0,0.1100199999999999,,192003,3317,2026,2654,5,135,239
news-source-strategies,RQ2,E2-timing-duration,credibility_p101_permanent,1030,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09117,0.09056,0.010135,0.00598,0.09117,0.010135,1.0,0.09056,0.00598,200000,18234,0.68,446,272,279,287,381,1.0,0.0955466666666666,,191291,4210,2027,2472,4,14,171
news-source-strategies,RQ2,E2-timing-duration,credibility_p201_d25,1001,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.105275,0.1243,0.0111799999999999,0.01126,0.105275,0.01118,1.0,0.1243,0.01126,200000,21055,0.6875,452,252,252,329,389,1.0,0.0908799999999999,0.0813,191109,3564,2236,3091,3,11,127
news-source-strategies,RQ2,E2-timing-duration,credibility_p201_d25,1002,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.08195,0.04372,0.00867,0.00262,0.08195,0.00867,1.0,0.04372,0.00262,200000,16390,0.6875,431,264,275,311,341,1.0,0.2276,0.08816,192607,3095,1734,2564,3,8,158
news-source-strategies,RQ2,E2-timing-duration,credibility_p201_d25,1003,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.107925,0.13006,0.01123,0.00964,0.107925,0.01123,1.0,0.13006,0.00964,200000,21585,0.66,455,202,252,334,384,1.0,0.04136,0.08792,190277,4532,2246,2945,7,38,131
news-source-strategies,RQ2,E2-timing-duration,credibility_p201_d25,1004,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.12168,0.06578,0.01568,0.00538,0.12168,0.01568,1.0,0.06578,0.00538,200000,24336,0.6775,490,267,278,396,467,1.0,0.0868,0.14436,186868,5532,3136,4464,3,13,89
news-source-strategies,RQ2,E2-timing-duration,credibility_p201_d25,1005,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.1314749999999999,0.1216,0.015335,0.01264,0.131475,0.015335,1.0,0.1216,0.01264,200000,26295,0.65,480,344,371,409,421,1.0,0.2157599999999999,0.15468,186904,5561,3067,4468,3,9,35
news-source-strategies,RQ2,E2-timing-duration,credibility_p201_d25,1006,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.1061599999999999,0.0788199999999999,0.0134049999999999,0.0085,0.10616,0.013405,1.0,0.07882,0.0085,200000,21232,0.6675,478,351,385,426,444,1.0,0.12592,0.1015,186892,4008,2681,6419,8,13,34
news-source-strategies,RQ2,E2-timing-duration,credibility_p201_d25,1007,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.14871,0.05736,0.02528,0.0059,0.14871,0.02528,1.0,0.05736,0.0059,200000,29742,0.6975,499,377,462,489,495,1.0,0.17184,0.12582,168040,19739,5056,7165,4,10,25
news-source-strategies,RQ2,E2-timing-duration,credibility_p201_d25,1008,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.12409,0.11724,0.01589,0.01206,0.12409,0.01589,1.0,0.11724,0.01206,200000,24818,0.6625,488,360,397,411,455,1.0,0.0972,0.12248,186689,5599,3178,4534,3,8,33
news-source-strategies,RQ2,E2-timing-duration,credibility_p201_d25,1009,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.15904,0.0776599999999999,0.026555,0.01194,0.15904,0.026555,1.0,0.07766,0.01194,200000,31808,0.6775,499,280,310,469,484,1.0,0.30944,0.17196,150697,37169,5311,6823,3,17,70
news-source-strategies,RQ2,E2-timing-duration,credibility_p201_d25,1010,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.1537649999999999,0.07576,0.02656,0.0040199999999999,0.153765,0.02656,1.0,0.07576,0.00402,200000,30753,0.64,497,320,353,451,497,1.0,0.1,0.0783,114367,72958,5312,7363,4,9,67
news-source-strategies,RQ2,E2-timing-duration,credibility_p201_d25,1011,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.089115,0.0547999999999999,0.0092249999999999,0.00282,0.089115,0.009225,1.0,0.0548,0.00282,200000,17823,0.695,426,235,252,340,368,1.0,0.08648,0.0692,192367,2998,1845,2790,3,11,78
news-source-strategies,RQ2,E2-timing-duration,credibility_p201_d25,1012,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.126855,0.14018,0.0129649999999999,0.0134399999999999,0.126855,0.012965,1.0,0.14018,0.01344,200000,25371,0.64,467,249,279,334,398,1.0,0.08376,0.10334,186785,4341,2593,6281,9,17,142
news-source-strategies,RQ2,E2-timing-duration,credibility_p201_d25,1013,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.08814,0.08674,0.00832,0.00708,0.08814,0.00832,1.0,0.08674,0.00708,200000,17628,0.6725,412,163,205,278,357,1.0,0.0007199999999999,0.07562,192868,3135,1664,2333,4,74,128
news-source-strategies,RQ2,E2-timing-duration,credibility_p201_d25,1014,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.114565,0.0533,0.0116999999999999,0.0028399999999999,0.114565,0.0117,1.0,0.0533,0.00284,200000,22913,0.7075,457,275,306,326,392,1.0,0.0474399999999999,0.14086,189667,4424,2340,3569,3,13,148
news-source-strategies,RQ2,E2-timing-duration,credibility_p201_d25,1015,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.1294499999999999,0.1321999999999999,0.014695,0.01062,0.12945,0.014695,1.0,0.1322,0.01062,200000,25890,0.6525,484,163,171,284,462,1.0,0.0894399999999999,0.06452,187522,5664,2939,3875,11,74,123
news-source-strategies,RQ2,E2-timing-duration,credibility_p201_d25,1016,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10881,0.11852,0.011725,0.0083,0.10881,0.011725,1.0,0.11852,0.0083,200000,21762,0.66,448,316,319,343,372,1.0,0.08248,0.11126,189823,3578,2345,4254,5,9,93
news-source-strategies,RQ2,E2-timing-duration,credibility_p201_d25,1017,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.11426,0.13038,0.012325,0.00958,0.11426,0.012325,1.0,0.13038,0.00958,200000,22852,0.665,459,339,359,384,414,1.0,0.08744,0.13962,189849,4113,2465,3573,4,8,30
news-source-strategies,RQ2,E2-timing-duration,credibility_p201_d25,1018,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.11817,0.08768,0.01194,0.00554,0.11817,0.01194,1.0,0.08768,0.00554,200000,23634,0.6625,457,304,306,334,430,1.0,0.13056,0.06826,189532,4726,2388,3354,4,8,105
news-source-strategies,RQ2,E2-timing-duration,credibility_p201_d25,1019,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09652,0.05504,0.00908,0.00332,0.09652,0.00908,1.0,0.05504,0.00332,200000,19304,0.6825,433,226,234,279,363,1.0,0.05136,0.1003199999999999,191727,3744,1816,2713,4,18,143
news-source-strategies,RQ2,E2-timing-duration,credibility_p201_d25,1020,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10576,0.12052,0.010785,0.0080399999999999,0.10576,0.010785,1.0,0.12052,0.00804,200000,21152,0.7025,441,303,314,348,368,1.0,0.17296,0.12854,188533,4033,2157,5277,7,11,68
